基因名称,基因ID,药物,药物编号,药物的链接
CHRM5,1133,Procyclidine (DG00854),DG00854,https://www.kegg.jp/entry/DG00854
CHRM5,1133,Profenamine (DG00855),DG00855,https://www.kegg.jp/entry/DG00855
CHRM5,1133,Propantheline (DG00035),DG00035,https://www.kegg.jp/entry/DG00035
CHRM5,1133,Propenzolate hydrochloride,D05628,https://www.kegg.jp/entry/D05628
CHRM5,1133,Propiverine (DG00479),DG00479,https://www.kegg.jp/entry/DG00479
CHRM5,1133,Rapacuronium bromide,D05703,https://www.kegg.jp/entry/D05703
CHRM5,1133,Rocuronium bromide,D00765,https://www.kegg.jp/entry/D00765
CHRM5,1133,Scopolamine (DG00065),DG00065,https://www.kegg.jp/entry/DG00065
CHRM5,1133,Tazomeline citrate,D06015,https://www.kegg.jp/entry/D06015
CHRM5,1133,Tematropium methylsulfate,D06061,https://www.kegg.jp/entry/D06061
CHRM5,1133,Tiemonium (DG01254),DG01254,https://www.kegg.jp/entry/DG01254
CHRM5,1133,Tiemonium iodide,D01201,https://www.kegg.jp/entry/D01201
CHRM5,1133,Timepidium bromide (DG00041),DG00041,https://www.kegg.jp/entry/DG00041
CHRM5,1133,Tofenacin hydrochloride,D06175,https://www.kegg.jp/entry/D06175
CHRM5,1133,Toquizine,D06192,https://www.kegg.jp/entry/D06192
CHRM5,1133,Triampyzine sulfate,D06217,https://www.kegg.jp/entry/D06217
CHRM5,1133,Trihexyphenidyl (DG00851),DG00851,https://www.kegg.jp/entry/DG00851
CHRM5,1133,Tropatepine (DG00858),DG00858,https://www.kegg.jp/entry/DG00858
CHRM5,1133,Tropicamide,D00397,https://www.kegg.jp/entry/D00397
CHRM5,1133,Umeclidinium (DG01253),DG01253,https://www.kegg.jp/entry/DG01253
CHRM5,1133,Umeclidinium bromide,D10181,https://www.kegg.jp/entry/D10181
CHRM5,1133,Valethamate,D01538,https://www.kegg.jp/entry/D01538
CACNA1C,775,Amlodipine (DG00322),DG00322,https://www.kegg.jp/entry/DG00322
CACNA1C,775,Aranidipine,D01562,https://www.kegg.jp/entry/D01562
CACNA1C,775,Azelnidipine,D01145,https://www.kegg.jp/entry/D01145
CACNA1C,775,Barnidipine (DG00325),DG00325,https://www.kegg.jp/entry/DG00325
CACNA1C,775,Belfosdil,D03067,https://www.kegg.jp/entry/D03067
CACNA1C,775,Benidipine (DG00327),DG00327,https://www.kegg.jp/entry/DG00327
CACNA1C,775,Bepridil (DG00333),DG00333,https://www.kegg.jp/entry/DG00333
CACNA1C,775,Bevantolol,D01369,https://www.kegg.jp/entry/D01369
CACNA1C,775,Cilnidipine,D01173,https://www.kegg.jp/entry/D01173
CACNA1C,775,Clentiazem maleate,D03536,https://www.kegg.jp/entry/D03536
CACNA1C,775,Clevidipine,D08892,https://www.kegg.jp/entry/D08892
CACNA1C,775,Darodipine,D03655,https://www.kegg.jp/entry/D03655
CACNA1C,775,Diltiazem (DG00331),DG00331,https://www.kegg.jp/entry/DG00331
CACNA1C,775,Dronedarone (DG00207),DG00207,https://www.kegg.jp/entry/DG00207
CACNA1C,775,Efonidipine (DG01382),DG01382,https://www.kegg.jp/entry/DG01382
CACNA1C,775,Etripamil,D10932,https://www.kegg.jp/entry/D10932
CACNA1C,775,Felodipine,D00319,https://www.kegg.jp/entry/D00319
CACNA1C,775,Fendiline (DG00332),DG00332,https://www.kegg.jp/entry/DG00332
CACNA1C,775,Flordipine,D04193,https://www.kegg.jp/entry/D04193
CACNA1C,775,Fostedil,D04260,https://www.kegg.jp/entry/D04260
CACNA1C,775,Gallopamil (DG00330),DG00330,https://www.kegg.jp/entry/DG00330
CACNA1C,775,Isradipine,D00349,https://www.kegg.jp/entry/D00349
CACNA1C,775,Kirenidipine hydrochloride,D09789,https://www.kegg.jp/entry/D09789
CACNA1C,775,Lacidipine,D04657,https://www.kegg.jp/entry/D04657
CACNA1C,775,Lemildipine,D01151,https://www.kegg.jp/entry/D01151
CACNA1C,775,Lercanidipine (DG00326),DG00326,https://www.kegg.jp/entry/DG00326
CACNA1C,775,Levamlodipine (DG03091),DG03091,https://www.kegg.jp/entry/DG03091
CACNA1C,775,Levosemotiadil fumarate,D09833,https://www.kegg.jp/entry/D09833
CACNA1C,775,Manidipine (DG00324),DG00324,https://www.kegg.jp/entry/DG00324
CACNA1C,775,Mibefradil (DG00328),DG00328,https://www.kegg.jp/entry/DG00328
CACNA1C,775,Monatepil maleate,D01171,https://www.kegg.jp/entry/D01171
CACNA1C,775,Nicardipine (DG00323),DG00323,https://www.kegg.jp/entry/DG00323
CACNA1C,775,Nifedipine,D00437,https://www.kegg.jp/entry/D00437
CACNA1C,775,Nilvadipine,D01908,https://www.kegg.jp/entry/D01908
CACNA1C,775,Nimodipine,D00438,https://www.kegg.jp/entry/D00438
CACNA1C,775,Nisoldipine,D00618,https://www.kegg.jp/entry/D00618
CACNA1C,775,Nitrendipine,D00629,https://www.kegg.jp/entry/D00629
CACNA1C,775,Paramethadione,D00495,https://www.kegg.jp/entry/D00495
CACNA1C,775,Perhexiline (DG00334),DG00334,https://www.kegg.jp/entry/DG00334
CACNA1C,775,Propiverine (DG00479),DG00479,https://www.kegg.jp/entry/DG00479
CACNA1C,775,Tamolarizine hydrochloride,D11102,https://www.kegg.jp/entry/D11102
CACNA1C,775,Tiapamil hydrochloride,D06129,https://www.kegg.jp/entry/D06129
CACNA1C,775,Topiramate,D00537,https://www.kegg.jp/entry/D00537
CACNA1C,775,Vatanidipine hydrochloride,D01933,https://www.kegg.jp/entry/D01933
CACNA1C,775,Verapamil (DG00329),DG00329,https://www.kegg.jp/entry/DG00329
CACNA1D,776,Amlodipine (DG00322),DG00322,https://www.kegg.jp/entry/DG00322
CACNA1D,776,Aranidipine,D01562,https://www.kegg.jp/entry/D01562
CACNA1D,776,Azelnidipine,D01145,https://www.kegg.jp/entry/D01145
CACNA1D,776,Barnidipine (DG00325),DG00325,https://www.kegg.jp/entry/DG00325
CACNA1D,776,Belfosdil,D03067,https://www.kegg.jp/entry/D03067
CACNA1D,776,Benidipine (DG00327),DG00327,https://www.kegg.jp/entry/DG00327
CACNA1D,776,Bepridil (DG00333),DG00333,https://www.kegg.jp/entry/DG00333
CACNA1D,776,Bevantolol,D01369,https://www.kegg.jp/entry/D01369
CACNA1D,776,Cilnidipine,D01173,https://www.kegg.jp/entry/D01173
CACNA1D,776,Clentiazem maleate,D03536,https://www.kegg.jp/entry/D03536
CACNA1D,776,Clevidipine,D08892,https://www.kegg.jp/entry/D08892
CACNA1D,776,Darodipine,D03655,https://www.kegg.jp/entry/D03655
CACNA1D,776,Diltiazem (DG00331),DG00331,https://www.kegg.jp/entry/DG00331
CACNA1D,776,Dronedarone (DG00207),DG00207,https://www.kegg.jp/entry/DG00207
CACNA1D,776,Efonidipine (DG01382),DG01382,https://www.kegg.jp/entry/DG01382
CACNA1D,776,Etripamil,D10932,https://www.kegg.jp/entry/D10932
CACNA1D,776,Felodipine,D00319,https://www.kegg.jp/entry/D00319
CACNA1D,776,Fendiline (DG00332),DG00332,https://www.kegg.jp/entry/DG00332
CACNA1D,776,Flordipine,D04193,https://www.kegg.jp/entry/D04193
CACNA1D,776,Fostedil,D04260,https://www.kegg.jp/entry/D04260
CACNA1D,776,Gallopamil (DG00330),DG00330,https://www.kegg.jp/entry/DG00330
CACNA1D,776,Isradipine,D00349,https://www.kegg.jp/entry/D00349
CACNA1D,776,Kirenidipine hydrochloride,D09789,https://www.kegg.jp/entry/D09789
CACNA1D,776,Lacidipine,D04657,https://www.kegg.jp/entry/D04657
CACNA1D,776,Lemildipine,D01151,https://www.kegg.jp/entry/D01151
CACNA1D,776,Lercanidipine (DG00326),DG00326,https://www.kegg.jp/entry/DG00326
CACNA1D,776,Levamlodipine (DG03091),DG03091,https://www.kegg.jp/entry/DG03091
CACNA1D,776,Levosemotiadil fumarate,D09833,https://www.kegg.jp/entry/D09833
CACNA1D,776,Manidipine (DG00324),DG00324,https://www.kegg.jp/entry/DG00324
CACNA1D,776,Mibefradil (DG00328),DG00328,https://www.kegg.jp/entry/DG00328
CACNA1D,776,Monatepil maleate,D01171,https://www.kegg.jp/entry/D01171
CACNA1D,776,Nicardipine (DG00323),DG00323,https://www.kegg.jp/entry/DG00323
CACNA1D,776,Nifedipine,D00437,https://www.kegg.jp/entry/D00437
CACNA1D,776,Nilvadipine,D01908,https://www.kegg.jp/entry/D01908
CACNA1D,776,Nimodipine,D00438,https://www.kegg.jp/entry/D00438
CACNA1D,776,Nisoldipine,D00618,https://www.kegg.jp/entry/D00618
CACNA1D,776,Nitrendipine,D00629,https://www.kegg.jp/entry/D00629
CACNA1D,776,Paramethadione,D00495,https://www.kegg.jp/entry/D00495
CACNA1D,776,Perhexiline (DG00334),DG00334,https://www.kegg.jp/entry/DG00334
CACNA1D,776,Propiverine (DG00479),DG00479,https://www.kegg.jp/entry/DG00479
CACNA1D,776,Tamolarizine hydrochloride,D11102,https://www.kegg.jp/entry/D11102
CACNA1D,776,Tiapamil hydrochloride,D06129,https://www.kegg.jp/entry/D06129
CACNA1D,776,Topiramate,D00537,https://www.kegg.jp/entry/D00537
CACNA1D,776,Vatanidipine hydrochloride,D01933,https://www.kegg.jp/entry/D01933
CACNA1D,776,Verapamil (DG00329),DG00329,https://www.kegg.jp/entry/DG00329
CACNA1F,778,Amlodipine (DG00322),DG00322,https://www.kegg.jp/entry/DG00322
CACNA1F,778,Aranidipine,D01562,https://www.kegg.jp/entry/D01562
CACNA1F,778,Azelnidipine,D01145,https://www.kegg.jp/entry/D01145
CACNA1F,778,Barnidipine (DG00325),DG00325,https://www.kegg.jp/entry/DG00325
CACNA1F,778,Belfosdil,D03067,https://www.kegg.jp/entry/D03067
CACNA1F,778,Benidipine (DG00327),DG00327,https://www.kegg.jp/entry/DG00327
CACNA1F,778,Bepridil (DG00333),DG00333,https://www.kegg.jp/entry/DG00333
CACNA1F,778,Bevantolol,D01369,https://www.kegg.jp/entry/D01369
CACNA1F,778,Cilnidipine,D01173,https://www.kegg.jp/entry/D01173
CACNA1F,778,Clentiazem maleate,D03536,https://www.kegg.jp/entry/D03536
CACNA1F,778,Clevidipine,D08892,https://www.kegg.jp/entry/D08892
CACNA1F,778,Darodipine,D03655,https://www.kegg.jp/entry/D03655
CACNA1F,778,Diltiazem (DG00331),DG00331,https://www.kegg.jp/entry/DG00331
CACNA1F,778,Dronedarone (DG00207),DG00207,https://www.kegg.jp/entry/DG00207
CACNA1F,778,Efonidipine (DG01382),DG01382,https://www.kegg.jp/entry/DG01382
CACNA1F,778,Etripamil,D10932,https://www.kegg.jp/entry/D10932
CACNA1F,778,Felodipine,D00319,https://www.kegg.jp/entry/D00319
CACNA1F,778,Fendiline (DG00332),DG00332,https://www.kegg.jp/entry/DG00332
CACNA1F,778,Flordipine,D04193,https://www.kegg.jp/entry/D04193
CACNA1F,778,Fostedil,D04260,https://www.kegg.jp/entry/D04260
CACNA1F,778,Gallopamil (DG00330),DG00330,https://www.kegg.jp/entry/DG00330
CACNA1F,778,Isradipine,D00349,https://www.kegg.jp/entry/D00349
CACNA1F,778,Kirenidipine hydrochloride,D09789,https://www.kegg.jp/entry/D09789
CACNA1F,778,Lacidipine,D04657,https://www.kegg.jp/entry/D04657
CACNA1F,778,Lemildipine,D01151,https://www.kegg.jp/entry/D01151
CACNA1F,778,Lercanidipine (DG00326),DG00326,https://www.kegg.jp/entry/DG00326
CACNA1F,778,Levamlodipine (DG03091),DG03091,https://www.kegg.jp/entry/DG03091
CACNA1F,778,Levosemotiadil fumarate,D09833,https://www.kegg.jp/entry/D09833
CACNA1F,778,Manidipine (DG00324),DG00324,https://www.kegg.jp/entry/DG00324
CACNA1F,778,Mibefradil (DG00328),DG00328,https://www.kegg.jp/entry/DG00328
CACNA1F,778,Monatepil maleate,D01171,https://www.kegg.jp/entry/D01171
CACNA1F,778,Nicardipine (DG00323),DG00323,https://www.kegg.jp/entry/DG00323
CACNA1F,778,Nifedipine,D00437,https://www.kegg.jp/entry/D00437
CACNA1F,778,Nilvadipine,D01908,https://www.kegg.jp/entry/D01908
CACNA1F,778,Nimodipine,D00438,https://www.kegg.jp/entry/D00438
CACNA1F,778,Nisoldipine,D00618,https://www.kegg.jp/entry/D00618
CACNA1F,778,Nitrendipine,D00629,https://www.kegg.jp/entry/D00629
CACNA1F,778,Paramethadione,D00495,https://www.kegg.jp/entry/D00495
CACNA1F,778,Perhexiline (DG00334),DG00334,https://www.kegg.jp/entry/DG00334
CACNA1F,778,Propiverine (DG00479),DG00479,https://www.kegg.jp/entry/DG00479
CACNA1F,778,Tamolarizine hydrochloride,D11102,https://www.kegg.jp/entry/D11102
CACNA1F,778,Tiapamil hydrochloride,D06129,https://www.kegg.jp/entry/D06129
CACNA1F,778,Topiramate,D00537,https://www.kegg.jp/entry/D00537
CACNA1F,778,Vatanidipine hydrochloride,D01933,https://www.kegg.jp/entry/D01933
CACNA1F,778,Verapamil (DG00329),DG00329,https://www.kegg.jp/entry/DG00329
CACNA1S,779,Amlodipine (DG00322),DG00322,https://www.kegg.jp/entry/DG00322
CACNA1S,779,Aranidipine,D01562,https://www.kegg.jp/entry/D01562
CACNA1S,779,Azelnidipine,D01145,https://www.kegg.jp/entry/D01145
CACNA1S,779,Barnidipine (DG00325),DG00325,https://www.kegg.jp/entry/DG00325
CACNA1S,779,Belfosdil,D03067,https://www.kegg.jp/entry/D03067
CACNA1S,779,Benidipine (DG00327),DG00327,https://www.kegg.jp/entry/DG00327
CACNA1S,779,Bepridil (DG00333),DG00333,https://www.kegg.jp/entry/DG00333
CACNA1S,779,Bevantolol,D01369,https://www.kegg.jp/entry/D01369
CACNA1S,779,Cilnidipine,D01173,https://www.kegg.jp/entry/D01173
CACNA1S,779,Clentiazem maleate,D03536,https://www.kegg.jp/entry/D03536
CACNA1S,779,Clevidipine,D08892,https://www.kegg.jp/entry/D08892
CACNA1S,779,Darodipine,D03655,https://www.kegg.jp/entry/D03655
CACNA1S,779,Diltiazem (DG00331),DG00331,https://www.kegg.jp/entry/DG00331
CACNA1S,779,Dronedarone (DG00207),DG00207,https://www.kegg.jp/entry/DG00207
CACNA1S,779,Efonidipine (DG01382),DG01382,https://www.kegg.jp/entry/DG01382
CACNA1S,779,Etripamil,D10932,https://www.kegg.jp/entry/D10932
CACNA1S,779,Felodipine,D00319,https://www.kegg.jp/entry/D00319
CACNA1S,779,Fendiline (DG00332),DG00332,https://www.kegg.jp/entry/DG00332
CACNA1S,779,Flordipine,D04193,https://www.kegg.jp/entry/D04193
CACNA1S,779,Fostedil,D04260,https://www.kegg.jp/entry/D04260
CACNA1S,779,Gallopamil (DG00330),DG00330,https://www.kegg.jp/entry/DG00330
CACNA1S,779,Isradipine,D00349,https://www.kegg.jp/entry/D00349
CACNA1S,779,Kirenidipine hydrochloride,D09789,https://www.kegg.jp/entry/D09789
CACNA1S,779,Lacidipine,D04657,https://www.kegg.jp/entry/D04657
CACNA1S,779,Lemildipine,D01151,https://www.kegg.jp/entry/D01151
CACNA1S,779,Lercanidipine (DG00326),DG00326,https://www.kegg.jp/entry/DG00326
CACNA1S,779,Levamlodipine (DG03091),DG03091,https://www.kegg.jp/entry/DG03091
CACNA1S,779,Levosemotiadil fumarate,D09833,https://www.kegg.jp/entry/D09833
CACNA1S,779,Manidipine (DG00324),DG00324,https://www.kegg.jp/entry/DG00324
CACNA1S,779,Mibefradil (DG00328),DG00328,https://www.kegg.jp/entry/DG00328
CACNA1S,779,Monatepil maleate,D01171,https://www.kegg.jp/entry/D01171
CACNA1S,779,Nicardipine (DG00323),DG00323,https://www.kegg.jp/entry/DG00323
CACNA1S,779,Nifedipine,D00437,https://www.kegg.jp/entry/D00437
CACNA1S,779,Nilvadipine,D01908,https://www.kegg.jp/entry/D01908
CACNA1S,779,Nimodipine,D00438,https://www.kegg.jp/entry/D00438
CACNA1S,779,Nisoldipine,D00618,https://www.kegg.jp/entry/D00618
CACNA1S,779,Nitrendipine,D00629,https://www.kegg.jp/entry/D00629
CACNA1S,779,Paramethadione,D00495,https://www.kegg.jp/entry/D00495
CACNA1S,779,Perhexiline (DG00334),DG00334,https://www.kegg.jp/entry/DG00334
CACNA1S,779,Pinaverium,D07094,https://www.kegg.jp/entry/D07094
CACNA1S,779,Propiverine (DG00479),DG00479,https://www.kegg.jp/entry/DG00479
CACNA1S,779,Tamolarizine hydrochloride,D11102,https://www.kegg.jp/entry/D11102
CACNA1S,779,Tiapamil hydrochloride,D06129,https://www.kegg.jp/entry/D06129
CACNA1S,779,Topiramate,D00537,https://www.kegg.jp/entry/D00537
CACNA1S,779,Vatanidipine hydrochloride,D01933,https://www.kegg.jp/entry/D01933
CACNA1S,779,Verapamil (DG00329),DG00329,https://www.kegg.jp/entry/DG00329
GRIN1,2902,Acamprosate (DG00996),DG00996,https://www.kegg.jp/entry/DG00996
GRIN1,2902,Amantadine (DG00860),DG00860,https://www.kegg.jp/entry/DG00860
GRIN1,2902,Apimostinel,D11299,https://www.kegg.jp/entry/D11299
GRIN1,2902,Aptiganel hydrochloride,D02973,https://www.kegg.jp/entry/D02973
GRIN1,2902,Budipine (DG00866),DG00866,https://www.kegg.jp/entry/DG00866
GRIN1,2902,Dalzanemdor,D12788,https://www.kegg.jp/entry/D12788
GRIN1,2902,Delucemine hydrochloride,D03679,https://www.kegg.jp/entry/D03679
GRIN1,2902,Dextromethorphan (DG01078),DG01078,https://www.kegg.jp/entry/DG01078
GRIN1,2902,Dextrorphan hydrochloride,D03746,https://www.kegg.jp/entry/D03746
GRIN1,2902,Dizocilpine maleate,D03878,https://www.kegg.jp/entry/D03878
GRIN1,2902,Esketamine (DG01829),DG01829,https://www.kegg.jp/entry/DG01829
GRIN1,2902,Esmethadone,DG01829,https://www.kegg.jp/entry/DG01829
GRIN1,2902,Dextromethadone (DG03176),DG03176,https://www.kegg.jp/entry/DG03176
GRIN1,2902,Felbamate,D00536,https://www.kegg.jp/entry/D00536
GRIN1,2902,Gavestinel,D04308,https://www.kegg.jp/entry/D04308
GRIN1,2902,Ketamine (DG00796),DG00796,https://www.kegg.jp/entry/DG00796
GRIN1,2902,Latrepirdine (DG01379),DG01379,https://www.kegg.jp/entry/DG01379
GRIN1,2902,Levomethadone (DG01002),DG01002,https://www.kegg.jp/entry/DG01002
GRIN1,2902,Licostinel,D04728,https://www.kegg.jp/entry/D04728
GRIN1,2902,Memantine (DG00986),DG00986,https://www.kegg.jp/entry/DG00986
GRIN1,2902,Methadone (DG00999),DG00999,https://www.kegg.jp/entry/DG00999
GRIN1,2902,Nevadistinel,D12553,https://www.kegg.jp/entry/D12553
GRIN1,2902,Orphenadrine (DG01252),DG01252,https://www.kegg.jp/entry/DG01252
GRIN1,2902,Orphenadrine (chloride),D02599,https://www.kegg.jp/entry/D02599
GRIN1,2902,Orphenadrine (citrate),D00774,https://www.kegg.jp/entry/D00774
GRIN1,2902,Perzinfotel,D05447,https://www.kegg.jp/entry/D05447
GRIN1,2902,Phencyclidine hydrochloride,D05453,https://www.kegg.jp/entry/D05453
GRIN1,2902,Remacemide hydrochloride,D05714,https://www.kegg.jp/entry/D05714
GRIN1,2902,Riluzole,D00775,https://www.kegg.jp/entry/D00775
GRIN1,2902,Risevistinel,D12554,https://www.kegg.jp/entry/D12554
GRIN1,2902,Selfotel,D02410,https://www.kegg.jp/entry/D02410
GRIN1,2902,Tenocyclidine,D12702,https://www.kegg.jp/entry/D12702
GRIN1,2902,Tiletamine (DG01380),DG01380,https://www.kegg.jp/entry/DG01380
GRIN1,2902,Troriluzole (DG03011),DG03011,https://www.kegg.jp/entry/DG03011
GRIN2A,2903,Acamprosate (DG00996),DG00996,https://www.kegg.jp/entry/DG00996
GRIN2A,2903,Amantadine (DG00860),DG00860,https://www.kegg.jp/entry/DG00860
GRIN2A,2903,Apimostinel,D11299,https://www.kegg.jp/entry/D11299
GRIN2A,2903,Aptiganel hydrochloride,D02973,https://www.kegg.jp/entry/D02973
GRIN2A,2903,Budipine (DG00866),DG00866,https://www.kegg.jp/entry/DG00866
GRIN2A,2903,Dalzanemdor,D12788,https://www.kegg.jp/entry/D12788
GRIN2A,2903,Delucemine hydrochloride,D03679,https://www.kegg.jp/entry/D03679
GRIN2A,2903,Dextromethorphan (DG01078),DG01078,https://www.kegg.jp/entry/DG01078
GRIN2A,2903,Dextrorphan hydrochloride,D03746,https://www.kegg.jp/entry/D03746
GRIN2A,2903,Dizocilpine maleate,D03878,https://www.kegg.jp/entry/D03878
GRIN2A,2903,Esketamine (DG01829),DG01829,https://www.kegg.jp/entry/DG01829
GRIN2A,2903,Esmethadone,DG01829,https://www.kegg.jp/entry/DG01829
GRIN2A,2903,Dextromethadone (DG03176),DG03176,https://www.kegg.jp/entry/DG03176
GRIN2A,2903,Felbamate,D00536,https://www.kegg.jp/entry/D00536
GRIN2A,2903,Gavestinel,D04308,https://www.kegg.jp/entry/D04308
GRIN2A,2903,Ketamine (DG00796),DG00796,https://www.kegg.jp/entry/DG00796
GRIN2A,2903,Latrepirdine (DG01379),DG01379,https://www.kegg.jp/entry/DG01379
GRIN2A,2903,Levomethadone (DG01002),DG01002,https://www.kegg.jp/entry/DG01002
GRIN2A,2903,Licostinel,D04728,https://www.kegg.jp/entry/D04728
GRIN2A,2903,Memantine (DG00986),DG00986,https://www.kegg.jp/entry/DG00986
GRIN2A,2903,Methadone (DG00999),DG00999,https://www.kegg.jp/entry/DG00999
GRIN2A,2903,Nevadistinel,D12553,https://www.kegg.jp/entry/D12553
GRIN2A,2903,Orphenadrine (DG01252),DG01252,https://www.kegg.jp/entry/DG01252
GRIN2A,2903,Orphenadrine (chloride),D02599,https://www.kegg.jp/entry/D02599
GRIN2A,2903,Orphenadrine (citrate),D00774,https://www.kegg.jp/entry/D00774
GRIN2A,2903,Perzinfotel,D05447,https://www.kegg.jp/entry/D05447
GRIN2A,2903,Phencyclidine hydrochloride,D05453,https://www.kegg.jp/entry/D05453
GRIN2A,2903,Remacemide hydrochloride,D05714,https://www.kegg.jp/entry/D05714
GRIN2A,2903,Riluzole,D00775,https://www.kegg.jp/entry/D00775
GRIN2A,2903,Risevistinel,D12554,https://www.kegg.jp/entry/D12554
GRIN2A,2903,Selfotel,D02410,https://www.kegg.jp/entry/D02410
GRIN2A,2903,Tenocyclidine,D12702,https://www.kegg.jp/entry/D12702
GRIN2A,2903,Tiletamine (DG01380),DG01380,https://www.kegg.jp/entry/DG01380
GRIN2A,2903,Troriluzole (DG03011),DG03011,https://www.kegg.jp/entry/DG03011
GRIN2B,2904,Acamprosate (DG00996),DG00996,https://www.kegg.jp/entry/DG00996
GRIN2B,2904,Amantadine (DG00860),DG00860,https://www.kegg.jp/entry/DG00860
GRIN2B,2904,Apimostinel,D11299,https://www.kegg.jp/entry/D11299
GRIN2B,2904,Aptiganel hydrochloride,D02973,https://www.kegg.jp/entry/D02973
GRIN2B,2904,Besonprodil,D03100,https://www.kegg.jp/entry/D03100
GRIN2B,2904,Budipine (DG00866),DG00866,https://www.kegg.jp/entry/DG00866
GRIN2B,2904,Dalzanemdor,D12788,https://www.kegg.jp/entry/D12788
GRIN2B,2904,Delucemine hydrochloride,D03679,https://www.kegg.jp/entry/D03679
GRIN2B,2904,Dextromethorphan (DG01078),DG01078,https://www.kegg.jp/entry/DG01078
GRIN2B,2904,Dextrorphan hydrochloride,D03746,https://www.kegg.jp/entry/D03746
GRIN2B,2904,Dizocilpine maleate,D03878,https://www.kegg.jp/entry/D03878
GRIN2B,2904,Esketamine (DG01829),DG01829,https://www.kegg.jp/entry/DG01829
GRIN2B,2904,Esmethadone,DG01829,https://www.kegg.jp/entry/DG01829
GRIN2B,2904,Dextromethadone (DG03176),DG03176,https://www.kegg.jp/entry/DG03176
GRIN2B,2904,Felbamate,D00536,https://www.kegg.jp/entry/D00536
GRIN2B,2904,Gavestinel,D04308,https://www.kegg.jp/entry/D04308
GRIN2B,2904,Ketamine (DG00796),DG00796,https://www.kegg.jp/entry/DG00796
GRIN2B,2904,Latrepirdine (DG01379),DG01379,https://www.kegg.jp/entry/DG01379
GRIN2B,2904,Levomethadone (DG01002),DG01002,https://www.kegg.jp/entry/DG01002
GRIN2B,2904,Licostinel,D04728,https://www.kegg.jp/entry/D04728
GRIN2B,2904,Memantine (DG00986),DG00986,https://www.kegg.jp/entry/DG00986
GRIN2B,2904,Methadone (DG00999),DG00999,https://www.kegg.jp/entry/DG00999
GRIN2B,2904,Neramexane mesylate,D05145,https://www.kegg.jp/entry/D05145
GRIN2B,2904,Nevadistinel,D12553,https://www.kegg.jp/entry/D12553
